Date,Close
12/17/2013 16:00:00,47.56
12/18/2013 16:00:00,48.47
12/19/2013 16:00:00,48.43
12/20/2013 16:00:00,48.08
12/23/2013 16:00:00,48.58
12/24/2013 16:00:00,48.98
12/26/2013 16:00:00,49.18
12/27/2013 16:00:00,49.17
12/30/2013 16:00:00,49.15
12/31/2013 16:00:00,49.14
1/2/2014 16:00:00,49
1/3/2014 16:00:00,48.42
1/6/2014 16:00:00,48.69
1/7/2014 16:00:00,49.3
1/8/2014 16:00:00,48.5
1/9/2014 16:00:00,47.5
1/10/2014 16:00:00,47.75
1/13/2014 16:00:00,47.03
1/14/2014 16:00:00,47.08
1/15/2014 16:00:00,48.27
1/16/2014 16:00:00,48.53
1/17/2014 16:00:00,48.35
1/21/2014 16:00:00,47.7
1/22/2014 16:00:00,47.33
1/23/2014 16:00:00,47.86
1/24/2014 16:00:00,47.63
1/27/2014 16:00:00,47.69
1/28/2014 16:00:00,47.36
1/29/2014 16:00:00,47.69
1/30/2014 16:00:00,47.63
1/31/2014 16:00:00,48.02
2/3/2014 16:00:00,46.41
2/4/2014 16:00:00,46.82
2/5/2014 16:00:00,46.69
2/6/2014 16:00:00,46.68
2/7/2014 16:00:00,46.81
2/10/2014 16:00:00,46.91
2/11/2014 16:00:00,47.21
2/12/2014 16:00:00,47.37
2/13/2014 16:00:00,47.31
2/14/2014 16:00:00,46.51
2/18/2014 16:00:00,45.98
2/19/2014 16:00:00,46.53
2/20/2014 16:00:00,48.12
2/21/2014 16:00:00,47.27
2/24/2014 16:00:00,46.23
2/25/2014 16:00:00,46.29
2/26/2014 16:00:00,46.35
2/27/2014 16:00:00,47.5
2/28/2014 16:00:00,47.58
3/3/2014 16:00:00,47.31
3/4/2014 16:00:00,47.9
3/5/2014 16:00:00,47.38
3/6/2014 16:00:00,47.46
3/7/2014 16:00:00,47.15
3/10/2014 16:00:00,47.03
3/11/2014 16:00:00,46.7
3/12/2014 16:00:00,46.36
3/13/2014 16:00:00,46.03
3/14/2014 16:00:00,46.08
3/17/2014 16:00:00,46.31
3/18/2014 16:00:00,46.7
3/19/2014 16:00:00,46.36
3/20/2014 16:00:00,47.21
3/21/2014 16:00:00,46.91
3/24/2014 16:00:00,47.01
3/25/2014 16:00:00,47.22
3/26/2014 16:00:00,47.01
3/27/2014 16:00:00,47.69
3/28/2014 16:00:00,47.42
3/31/2014 16:00:00,47.57
4/1/2014 16:00:00,47.75
4/2/2014 16:00:00,47.82
4/3/2014 16:00:00,48.12
4/4/2014 16:00:00,48.04
4/7/2014 16:00:00,48.12
4/8/2014 16:00:00,48.21
4/9/2014 16:00:00,47.98
4/10/2014 16:00:00,47.47
4/11/2014 16:00:00,47.07
4/14/2014 16:00:00,47.27
4/15/2014 16:00:00,46.92
4/16/2014 16:00:00,47.1
4/17/2014 16:00:00,47.6
4/21/2014 16:00:00,47.98
4/22/2014 16:00:00,47.92
4/23/2014 16:00:00,47.43
4/24/2014 16:00:00,46.28
4/25/2014 16:00:00,45.94
4/28/2014 16:00:00,46.6
4/29/2014 16:00:00,46.77
4/30/2014 16:00:00,46.73
5/1/2014 16:00:00,47.22
5/2/2014 16:00:00,47.12
5/5/2014 16:00:00,47.39
5/6/2014 16:00:00,47.47
5/7/2014 16:00:00,48.1
5/8/2014 16:00:00,48.49
5/9/2014 16:00:00,48.48
5/12/2014 16:00:00,48.16
5/13/2014 16:00:00,47.85
5/14/2014 16:00:00,48.01
5/15/2014 16:00:00,47.96
5/16/2014 16:00:00,49.07
5/19/2014 16:00:00,49.15
5/20/2014 16:00:00,48.65
5/21/2014 16:00:00,49.17
5/22/2014 16:00:00,49.45
5/23/2014 16:00:00,49.74
5/27/2014 16:00:00,49.62
5/28/2014 16:00:00,49.74
5/29/2014 16:00:00,49.72
5/30/2014 16:00:00,49.96
6/2/2014 16:00:00,50.05
6/3/2014 16:00:00,49.29
6/4/2014 16:00:00,49.15
6/5/2014 16:00:00,49.28
6/6/2014 16:00:00,49.42
6/9/2014 16:00:00,49.57
6/10/2014 16:00:00,49.52
6/11/2014 16:00:00,49.37
6/12/2014 16:00:00,49.04
6/13/2014 16:00:00,49.18
6/16/2014 16:00:00,49.31
6/17/2014 16:00:00,49.21
6/18/2014 16:00:00,49.42
6/19/2014 16:00:00,49.47
6/20/2014 16:00:00,49.39
6/23/2014 16:00:00,49.73
6/24/2014 16:00:00,49.28
6/25/2014 16:00:00,49.41
6/26/2014 16:00:00,49.21
6/27/2014 16:00:00,49.32
6/30/2014 16:00:00,48.93
7/1/2014 16:00:00,49.37
7/2/2014 16:00:00,49.66
7/3/2014 16:00:00,49.71
7/7/2014 16:00:00,49.75
7/8/2014 16:00:00,48.76
7/9/2014 16:00:00,48.9
7/10/2014 16:00:00,49.64
7/11/2014 16:00:00,50.32
7/14/2014 16:00:00,50.53
7/15/2014 16:00:00,50.71
7/16/2014 16:00:00,50.96
7/17/2014 16:00:00,50.32
7/18/2014 16:00:00,50.75
7/21/2014 16:00:00,50.7
7/22/2014 16:00:00,50.98
7/23/2014 16:00:00,50.91
7/24/2014 16:00:00,51.05
7/25/2014 16:00:00,51.28
7/28/2014 16:00:00,51.58
7/29/2014 16:00:00,51.97
7/30/2014 16:00:00,51.76
7/31/2014 16:00:00,50.42
8/1/2014 16:00:00,49.83
8/4/2014 16:00:00,50.21
8/5/2014 16:00:00,49.66
8/6/2014 16:00:00,49.13
8/7/2014 16:00:00,48.65
8/8/2014 16:00:00,48.7
8/11/2014 16:00:00,48.67
8/12/2014 16:00:00,48.84
8/13/2014 16:00:00,48.92
8/14/2014 16:00:00,49
8/15/2014 16:00:00,48.8
8/18/2014 16:00:00,48.78
8/19/2014 16:00:00,48.7
8/20/2014 16:00:00,48.82
8/21/2014 16:00:00,48.87
8/22/2014 16:00:00,48.64
8/25/2014 16:00:00,49.15
8/26/2014 16:00:00,49.25
8/27/2014 16:00:00,49.43
8/28/2014 16:00:00,49.41
8/29/2014 16:00:00,49.82
9/2/2014 16:00:00,49.77
9/3/2014 16:00:00,49.88
9/4/2014 16:00:00,49.72
9/5/2014 16:00:00,49.94
9/8/2014 16:00:00,49.53
9/9/2014 16:00:00,48.9
9/10/2014 16:00:00,48.75
9/11/2014 16:00:00,49.01
9/12/2014 16:00:00,48.4
9/15/2014 16:00:00,48.56
9/16/2014 16:00:00,48.96
9/17/2014 16:00:00,49.21
9/18/2014 16:00:00,49.69
9/19/2014 16:00:00,50.35
9/22/2014 16:00:00,50.18
9/23/2014 16:00:00,49.91
9/24/2014 16:00:00,50.07
9/25/2014 16:00:00,49.61
9/26/2014 16:00:00,49.77
9/29/2014 16:00:00,49.75
9/30/2014 16:00:00,49.99
10/1/2014 16:00:00,49.43
10/2/2014 16:00:00,49.29
10/3/2014 16:00:00,49.71
10/6/2014 16:00:00,50.08
10/7/2014 16:00:00,49.68
10/8/2014 16:00:00,49.87
10/9/2014 16:00:00,48.93
10/10/2014 16:00:00,48.94
10/13/2014 16:00:00,48.37
10/14/2014 16:00:00,48.22
10/15/2014 16:00:00,47.92
10/16/2014 16:00:00,47.67
10/17/2014 16:00:00,48.07
10/20/2014 16:00:00,48.48
10/21/2014 16:00:00,48.69
10/22/2014 16:00:00,48.31
10/23/2014 16:00:00,48.22
10/24/2014 16:00:00,48.77
10/27/2014 16:00:00,49.42
10/28/2014 16:00:00,49.96
10/29/2014 16:00:00,49.83
10/30/2014 16:00:00,49.9
10/31/2014 16:00:00,50.25
11/3/2014 16:00:00,50.39
11/4/2014 16:00:00,50.33
11/5/2014 16:00:00,50.34
11/6/2014 16:00:00,50.28
11/7/2014 16:00:00,50.86
11/10/2014 16:00:00,50.72
11/11/2014 16:00:00,50.61
11/12/2014 16:00:00,50.82
11/13/2014 16:00:00,51.2
11/14/2014 16:00:00,51.5
11/17/2014 16:00:00,51.4
11/18/2014 16:00:00,51.22
11/19/2014 16:00:00,50.49
11/20/2014 16:00:00,50.19
11/21/2014 16:00:00,50.21
11/24/2014 16:00:00,49.5
11/25/2014 16:00:00,49.34
11/26/2014 16:00:00,50.04
11/28/2014 16:00:00,50.59
12/1/2014 16:00:00,50.03
12/2/2014 16:00:00,49.11
12/3/2014 16:00:00,48.79
12/4/2014 16:00:00,48.78
12/5/2014 16:00:00,48.61
12/8/2014 16:00:00,48.9
12/9/2014 16:00:00,46.92
12/10/2014 16:00:00,46.18
12/11/2014 16:00:00,46.36
12/12/2014 16:00:00,45.58
12/15/2014 16:00:00,45.42
12/16/2014 16:00:00,45.53
12/17/2014 16:00:00,46.44
12/18/2014 16:00:00,47.05
12/19/2014 16:00:00,47.02
12/22/2014 16:00:00,47.51
12/23/2014 16:00:00,47.67
12/24/2014 16:00:00,47.67
12/26/2014 16:00:00,47.86
12/29/2014 16:00:00,47.55
12/30/2014 16:00:00,47.33
12/31/2014 16:00:00,46.78
1/2/2015 16:00:00,46.96
1/5/2015 16:00:00,46.57
1/6/2015 16:00:00,47.04
1/7/2015 16:00:00,46.19
1/8/2015 16:00:00,47.18
1/9/2015 16:00:00,46.76
1/12/2015 16:00:00,47.08
1/13/2015 16:00:00,47.18
1/14/2015 16:00:00,46.97
1/15/2015 16:00:00,47.1
1/16/2015 16:00:00,47.99
1/20/2015 16:00:00,48.18
1/21/2015 16:00:00,48.25
1/22/2015 16:00:00,47.8
1/23/2015 16:00:00,47.15
1/26/2015 16:00:00,46.96
1/27/2015 16:00:00,46.35
1/28/2015 16:00:00,46.05
1/29/2015 16:00:00,46.11
1/30/2015 16:00:00,45.71
2/2/2015 16:00:00,46.98
2/3/2015 16:00:00,47.83
2/4/2015 16:00:00,47.8
2/5/2015 16:00:00,47.86
2/6/2015 16:00:00,49.33
2/9/2015 16:00:00,49.09
2/10/2015 16:00:00,49.51
2/11/2015 16:00:00,49.81
2/12/2015 16:00:00,49.52
2/13/2015 16:00:00,49.31
2/17/2015 16:00:00,49.18
2/18/2015 16:00:00,48.94
2/19/2015 16:00:00,48.91
2/20/2015 16:00:00,48.97
2/23/2015 16:00:00,48.77
2/24/2015 16:00:00,49.22
2/25/2015 16:00:00,49.2
2/26/2015 16:00:00,49.37
2/27/2015 16:00:00,49.45
3/2/2015 16:00:00,49.47
3/3/2015 16:00:00,49.55
3/4/2015 16:00:00,49.07
3/5/2015 16:00:00,48.92
3/6/2015 16:00:00,48.29
3/9/2015 16:00:00,48.23
3/10/2015 16:00:00,47.51
3/11/2015 16:00:00,47.68
3/12/2015 16:00:00,48.73
3/13/2015 16:00:00,48.84
3/16/2015 16:00:00,49.27
3/17/2015 16:00:00,48.95
3/18/2015 16:00:00,49.54
3/19/2015 16:00:00,49.3
3/20/2015 16:00:00,49.56
3/23/2015 16:00:00,49.64
3/24/2015 16:00:00,49.41
3/25/2015 16:00:00,48.73
3/26/2015 16:00:00,48.42
3/27/2015 16:00:00,48.56
3/30/2015 16:00:00,49.12
3/31/2015 16:00:00,48.63
4/1/2015 16:00:00,48.92
4/2/2015 16:00:00,49.47
4/6/2015 16:00:00,49.63
4/7/2015 16:00:00,49.27
4/8/2015 16:00:00,49.13
4/9/2015 16:00:00,49.01
4/10/2015 16:00:00,49.22
4/13/2015 16:00:00,49.04
4/14/2015 16:00:00,49.18
4/15/2015 16:00:00,49.39
4/16/2015 16:00:00,49.27
4/17/2015 16:00:00,48.9
4/20/2015 16:00:00,49.38
4/21/2015 16:00:00,49.17
4/22/2015 16:00:00,49.57
4/23/2015 16:00:00,50.05
4/24/2015 16:00:00,50.03
4/27/2015 16:00:00,50.08
4/28/2015 16:00:00,50.55
4/29/2015 16:00:00,50.47
4/30/2015 16:00:00,50.44
5/1/2015 16:00:00,50.41
5/4/2015 16:00:00,50.52
5/5/2015 16:00:00,50.09
5/6/2015 16:00:00,49.64
5/7/2015 16:00:00,49.73
5/8/2015 16:00:00,50.14
5/11/2015 16:00:00,49.8
5/12/2015 16:00:00,49.62
5/13/2015 16:00:00,49.73
5/14/2015 16:00:00,49.97
5/15/2015 16:00:00,49.79
5/18/2015 16:00:00,49.6
5/19/2015 16:00:00,49.55
5/20/2015 16:00:00,49.69
5/21/2015 16:00:00,49.9
5/22/2015 16:00:00,49.61
5/26/2015 16:00:00,49.42
5/27/2015 16:00:00,49.57
5/28/2015 16:00:00,49.54
5/29/2015 16:00:00,49.44
6/1/2015 16:00:00,49.22
6/2/2015 16:00:00,49.14
6/3/2015 16:00:00,49.08
6/4/2015 16:00:00,48.1
6/5/2015 16:00:00,47.23
6/8/2015 16:00:00,47.44
6/9/2015 16:00:00,47.34
6/10/2015 16:00:00,47.47
6/11/2015 16:00:00,47.76
6/12/2015 16:00:00,47.25
6/15/2015 16:00:00,47
6/16/2015 16:00:00,47.42
6/17/2015 16:00:00,47.27
6/18/2015 16:00:00,47.77
6/19/2015 16:00:00,47.46
6/22/2015 16:00:00,47.53
6/23/2015 16:00:00,47.77
6/24/2015 16:00:00,47.29
6/25/2015 16:00:00,47.44
6/26/2015 16:00:00,47.62
6/29/2015 16:00:00,46.77
6/30/2015 16:00:00,46.61
7/1/2015 16:00:00,47
7/2/2015 16:00:00,47.2
7/6/2015 16:00:00,47.04
7/7/2015 16:00:00,47.25
7/8/2015 16:00:00,46.58
7/9/2015 16:00:00,46.26
7/10/2015 16:00:00,47
7/13/2015 16:00:00,47.2
7/14/2015 16:00:00,47.41
7/15/2015 16:00:00,47.33
7/16/2015 16:00:00,47.83
7/17/2015 16:00:00,47.59
7/20/2015 16:00:00,48.1
7/21/2015 16:00:00,46.97
7/22/2015 16:00:00,46.45
7/23/2015 16:00:00,46.35
7/24/2015 16:00:00,46.04
7/27/2015 16:00:00,45.83
7/28/2015 16:00:00,45.89
7/29/2015 16:00:00,46.56
7/30/2015 16:00:00,46.67
7/31/2015 16:00:00,46.79
8/3/2015 16:00:00,46.97
8/4/2015 16:00:00,46.67
8/5/2015 16:00:00,46.64
8/6/2015 16:00:00,46.63
8/7/2015 16:00:00,46.36
8/10/2015 16:00:00,47.23
8/11/2015 16:00:00,47.6
8/12/2015 16:00:00,47.85
8/13/2015 16:00:00,47.66
8/14/2015 16:00:00,47.49
8/17/2015 16:00:00,47.52
8/18/2015 16:00:00,47.46
8/19/2015 16:00:00,47.44
8/20/2015 16:00:00,46.88
8/21/2015 16:00:00,46.1
8/24/2015 16:00:00,44.74
8/25/2015 16:00:00,43.5
8/26/2015 16:00:00,45.16
8/27/2015 16:00:00,46.19
8/28/2015 16:00:00,46.07
8/31/2015 16:00:00,46.01
9/1/2015 16:00:00,44.9
9/2/2015 16:00:00,45.35
9/3/2015 16:00:00,45.72
9/4/2015 16:00:00,44.82
9/8/2015 16:00:00,45.88
9/9/2015 16:00:00,45.39
9/10/2015 16:00:00,45.46
9/11/2015 16:00:00,45.73
9/14/2015 16:00:00,45.65
9/15/2015 16:00:00,46.37
9/16/2015 16:00:00,46.19
9/17/2015 16:00:00,45.23
9/18/2015 16:00:00,44.57
9/21/2015 16:00:00,44.8
9/22/2015 16:00:00,44.43
9/23/2015 16:00:00,43.98
9/24/2015 16:00:00,44.09
9/25/2015 16:00:00,44.22
9/28/2015 16:00:00,43.74
9/29/2015 16:00:00,43.53
9/30/2015 16:00:00,43.51
10/1/2015 16:00:00,42.96
10/2/2015 16:00:00,42.84
10/5/2015 16:00:00,44
10/6/2015 16:00:00,44.06
10/7/2015 16:00:00,43.85
10/8/2015 16:00:00,44.23
10/9/2015 16:00:00,44.16
10/12/2015 16:00:00,44.3
10/13/2015 16:00:00,44.36
10/14/2015 16:00:00,43.99
10/15/2015 16:00:00,44.67
10/16/2015 16:00:00,44.7
10/19/2015 16:00:00,44.7
10/20/2015 16:00:00,45.24
10/21/2015 16:00:00,44.86
10/22/2015 16:00:00,45.89
10/23/2015 16:00:00,46.16
10/26/2015 16:00:00,46.36
10/27/2015 16:00:00,46.17
10/28/2015 16:00:00,46.48
10/29/2015 16:00:00,46.4
10/30/2015 16:00:00,46.88
11/2/2015 16:00:00,46.78
11/3/2015 16:00:00,46.45
11/4/2015 16:00:00,46.14
11/5/2015 16:00:00,46.2
11/6/2015 16:00:00,45.78
11/9/2015 16:00:00,45.3
11/10/2015 16:00:00,45.1
11/11/2015 16:00:00,45.32
11/12/2015 16:00:00,44.83
11/13/2015 16:00:00,44.23
11/16/2015 16:00:00,45.04
11/17/2015 16:00:00,45.08
11/18/2015 16:00:00,45.38
11/19/2015 16:00:00,45.76
11/20/2015 16:00:00,45.39
11/23/2015 16:00:00,44.99
11/24/2015 16:00:00,45.19
11/25/2015 16:00:00,44.92
11/27/2015 16:00:00,45.23
11/30/2015 16:00:00,45.45
12/1/2015 16:00:00,45.58
12/2/2015 16:00:00,44.92
12/3/2015 16:00:00,44.56
12/4/2015 16:00:00,45.71
12/7/2015 16:00:00,46.06
12/8/2015 16:00:00,45.7
12/9/2015 16:00:00,45.36
12/10/2015 16:00:00,45.32
12/11/2015 16:00:00,44.82
12/14/2015 16:00:00,45.45
12/15/2015 16:00:00,45.55
12/16/2015 16:00:00,46.51
12/17/2015 16:00:00,46.1
12/18/2015 16:00:00,45.56
12/21/2015 16:00:00,45.9
12/22/2015 16:00:00,46.34
12/23/2015 16:00:00,46.95
12/24/2015 16:00:00,46.71
12/28/2015 16:00:00,46.75
12/29/2015 16:00:00,47.21
12/30/2015 16:00:00,46.77
12/31/2015 16:00:00,46.22
1/4/2016 16:00:00,45.87
1/5/2016 16:00:00,46.5
1/6/2016 16:00:00,45.52
1/7/2016 16:00:00,45.27
1/8/2016 16:00:00,44.83
